12/1/1985,1030.61
1/1/1986,1030.77
2/1/1986,1030.92
3/1/1986,1022.31
4/1/1986,1018.07
5/1/1986,1011.79
6/1/1986,1006.97
7/1/1986,1006.9
8/1/1986,1008.56
9/1/1986,1017.19
10/1/1986,1024.19
11/1/1986,1029.36
12/1/1986,1026.97
1/1/1987,1028.53
2/1/1987,1027.44
3/1/1987,1023.24
4/1/1987,1016.16
5/1/1987,1013.08
6/1/1987,1009.93
7/1/1987,1006.31
8/1/1987,1008.73
9/1/1987,1015.3
10/1/1987,1023.44
11/1/1987,1027.6
12/1/1987,1026.41
1/1/1988,1028.41
2/1/1988,1033.76
3/1/1988,1025.03
4/1/1988,1017.74
5/1/1988,1012.34
6/1/1988,1007.08
7/1/1988,1005.08
8/1/1988,1009.62
9/1/1988,1016.47
10/1/1988,1021.92
11/1/1988,1026.07
12/1/1988,1027.87
1/1/1989,1026.89
2/1/1989,1026.97
3/1/1989,1023.29
4/1/1989,1016.64
5/1/1989,1013.75
6/1/1989,1009.75
7/1/1989,1008.29
8/1/1989,1009.74
9/1/1989,1015.14
10/1/1989,1020.12
11/1/1989,1029.21
12/1/1989,1025.98
1/1/1990,1030.36
2/1/1990,1026.49
3/1/1990,1022.37
4/1/1990,1018.41
5/1/1990,1012.89
6/1/1990,1006.98
7/1/1990,1004.58
8/1/1990,1009.41
9/1/1990,1015.23
10/1/1990,1020.05
11/1/1990,1025.77
12/1/1990,1027.23
1/1/1991,1028.76
2/1/1991,1029.27
3/1/1991,1024.91
4/1/1991,1020.07
5/1/1991,1013.6
6/1/1991,1008.41
7/1/1991,1004.54
8/1/1991,1009.4
9/1/1991,1015.5
10/1/1991,1021.87
11/1/1991,1026.1
12/1/1991,1029.05
1/1/1992,1027.79
2/1/1992,1024.57
3/1/1992,1024.61
4/1/1992,1014.66
5/1/1992,1014.85
6/1/1992,1009.28
7/1/1992,1007.21
8/1/1992,1009.43
9/1/1992,1016.27
10/1/1992,1024.18
11/1/1992,1027.23
12/1/1992,1026.9
1/1/1993,1030.33
2/1/1993,1025.55
3/1/1993,1021.82
4/1/1993,1019.39
5/1/1993,1012.97
6/1/1993,1008
7/1/1993,1006.76
8/1/1993,1010.29
9/1/1993,1014.86
10/1/1993,1023.66
11/1/1993,1029.17
12/1/1993,1031.4
1/1/1994,1028.19
2/1/1994,1025.15
3/1/1994,1025.99
4/1/1994,1016.55
5/1/1994,1012.31
6/1/1994,1008.26
7/1/1994,1004.84
8/1/1994,1008.65
9/1/1994,1017.09
10/1/1994,1025.28
11/1/1994,1023.5
12/1/1994,1030.55
1/1/1995,1031.59
2/1/1995,1027.83
3/1/1995,1024.02
4/1/1995,1018.71
5/1/1995,1013.57
6/1/1995,1008.02
7/1/1995,1005.07
8/1/1995,1009.03
9/1/1995,1016.07
10/1/1995,1019.94
11/1/1995,1024.22
12/1/1995,1030.29
1/1/1996,1031.55
2/1/1996,1031.33
3/1/1996,1025.33
4/1/1996,1018.67
5/1/1996,1014.38
6/1/1996,1008.26
7/1/1996,1007.5
8/1/1996,1010.45
9/1/1996,1013.43
10/1/1996,1020.54
11/1/1996,1029.95
12/1/1996,1026.57
